101 19810203 4.2
102 19810203 3.0
103 19810204 1.6
104 19810204 2.2
105 19810204 1.8
106 19810205 0.8
107 19810205 2.8
108 19810205 0.0
109 19810206 -0.8
110 19810206 1.0
111 19810206 2.6
112 19810207 3.4
113 19810207 4.8
114 19810207 3.2
115 19810208 5.2
116 19810208 6.8
117 19810208 3.8
118 19810209 1.8
119 19810209 4.8
120 19810209 0.4
121 19810210 1.0
122 19810210 1.4
123 19810210 0.8
124 19810211 -1.2
125 19810211 -0.2
126 19810211 -1.1
127 19810212 -2.3
128 19810212 -1.0
129 19810212 -1.4
130 19810213 -2.4
131 19810213 -1.8
132 19810213 -4.4
133 19810214 -4.2
134 19810214 -2.2
135 19810214 -0.6
136 19810215 1.0
137 19810215 0.0
138 19810215 -0.6
139 19810216 1.0
140 19810216 2.0
141 19810216 1.8
142 19810217 1.0
143 19810217 1.6
144 19810217 1.0
145 19810218 -0.5
146 19810218 2.0
147 19810218 -0.4
148 19810219 -1.8
149 19810219 -0.8
150 19810219 -2.2
151 19810220 -4.6
152 19810220 -2.8
153 19810220 -4.3
154 19810221 -4.0
155 19810221 -0.2
156 19810221 -1.2
157 19810222 -3.8
158 19810222 -0.2
159 19810222 -0.4
160 19810223 -2.2
161 19810223 -0.5
162 19810223 -1.2
163 19810224 -0.6
164 19810224 2.0
165 19810224 0.6
166 19810225 0.6
167 19810225 2.0
168 19810225 0.0
169 19810226 -2.0
170 19810226 3.9
171 19810226 -1.2
172 19810227 -0.8
173 19810227 2.6
174 19810227 -0.8
175 19810228 -3.6
176 19810228 -0.1
177 19810228 -1.0
178 19810301 -2.8
179 19810301 0.1
180 19810301 -0.9
181 19810302 -1.8
182 19810302 0.6
183 19810302 0.0
184 19810303 -1.8
185 19810303 -0.8
186 19810303 -0.4
187 19810304 -7.1
188 19810304 -2.0
189 19810304 -3.0
190 19810305 -0.2
191 19810305 0.7
192 19810305 0.7
193 19810306 -0.7
194 19810306 0.5
195 19810306 0.1
196 19810307 0.4
197 19810307 2.9
198 19810307 5.7
199 19810308 6.3
200 19810308 9.0
201 19810308 8.8
202 19810309 5.3
203 19810309 5.3
204 19810309 5.0
205 19810310 0.2
206 19810310 5.2
207 19810310 2.0
208 19810311 0.0
209 19810311 0.4
210 19810311 0.3
211 19810312 -1.9
212 19810312 -0.8
213 19810312 -1.7
214 19810313 -2.5
215 19810313 0.0
216 19810313 -0.2
217 19810314 1.9
218 19810314 2.8
219 19810314 -0.5
220 19810315 -4.8
221 19810315 -2.7
222 19810315 -1.8
223 19810316 -2.4
224 19810316 -0.2
225 19810316 -0.9
226 19810317 0.9
227 19810317 2.0
228 19810317 1.6
229 19810318 0.6
230 19810318 1.6
231 19810318 -0.9
232 19810319 2.0
233 19810319 5.9
234 19810319 4.0
235 19810320 2.9
236 19810320 5.4
237 19810320 5.8
238 19810321 6.0
239 19810321 6.6
240 19810321 7.5
241 19810322 8.0
242 19810322 14.1
243 19810322 13.7
244 19810323 3.0
245 19810323 7.2
246 19810323 4.3
247 19810324 6.3
248 19810324 6.4
249 19810324 5.4
250 19810325 2.0
251 19810325 4.2
252 19810325 5.1
253 19810326 7.9
254 19810326 8.9
255 19810326 8.0
256 19810327 5.2
257 19810327 4.1
258 19810327 2.2
259 19810328 0.6
260 19810328 4.1
261 19810328 0.8
262 19810329 1.9
263 19810329 6.4
264 19810329 2.5
265 19810330 2.5
266 19810330 9.0
267 19810330 5.4
268 19810331 2.6
269 19810331 11.1
270 19810331 8.1
271 19810401 3.3
272 19810401 5.7
273 19810401 4.9
274 19810402 5.6
275 19810402 11.2
276 19810402 5.4
277 19810403 5.1
278 19810403 7.3
279 19810403 6.9
280 19810404 4.2
281 19810404 9.0
282 19810404 5.9
283 19810405 3.2
284 19810405 11.1
285 19810405 8.8
286 19810406 1.8
287 19810406 13.1
288 19810406 9.0
289 19810407 4.1
290 19810407 11.0
291 19810407 6.9
292 19810408 4.3
293 19810408 11.0
294 19810408 6.8
295 19810409 3.6
296 19810409 10.1
297 19810409 8.7
298 19810410 4.2
299 19810410 13.9
300 19810410 10.3
301 19810411 4.9
302 19810411 16.5
303 19810411 12.4
304 19810412 7.7
305 19810412 16.4
306 19810412 13.9
307 19810413 5.8
308 19810413 10.6
309 19810413 8.5
310 19810414 3.8
311 19810414 13.5
312 19810414 11.0
313 19810415 5.4
314 19810415 14.9
315 19810415 10.0
316 19810416 2.3
317 19810416 8.0
318 19810416 4.3
319 19810417 0.9
320 19810417 7.0
321 19810417 3.8
322 19810418 2.6
323 19810418 9.1
324 19810418 7.2
325 19810419 3.1
326 19810419 6.1
327 19810419 4.3
328 19810420 1.9
329 19810420 7.8
330 19810420 7.5
331 19810421 5.0
332 19810421 9.2
333 19810421 4.2
334 19810422 0.1
335 19810422 4.2
336 19810422 2.0
337 19810423 0.3
338 19810423 5.8
339 19810423 1.9
340 19810424 -0.6
341 19810424 5.8
342 19810424 3.9
343 19810425 1.8
344 19810425 6.1
345 19810425 5.2
346 19810426 2.2
347 19810426 9.8
348 19810426 7.0
349 19810427 2.9
350 19810427 11.1
351 19810427 8.1
352 19810428 2.9
353 19810428 8.7
354 19810428 6.0
355 19810429 2.2
356 19810429 9.3
357 19810429 6.2
358 19810430 7.2
359 19810430 5.9
360 19810430 5.2
361 19810501 4.2
362 19810501 6.2
363 19810501 3.8
364 19810502 2.4
365 19810502 4.0
366 19810502 3.8
367 19810503 3.4
368 19810503 8.0
369 19810503 4.3
370 19810504 4.9
371 19810504 9.0
372 19810504 6.8
373 19810505 6.0
374 19810505 10.5
375 19810505 10.2
376 19810506 7.0
377 19810506 9.9
378 19810506 10.9
379 19810507 8.9
380 19810507 16.4
381 19810507 13.2
382 19810508 10.0
383 19810508 14.8
384 19810508 9.6
385 19810509 7.6
386 19810509 18.0
387 19810509 15.9
388 19810510 15.0
389 19810510 23.0
390 19810510 18.8
391 19810511 14.0
392 19810511 21.4
393 19810511 18.4
394 19810512 15.2
395 19810512 21.1
396 19810512 17.2
397 19810513 13.3
398 19810513 19.2
399 19810513 15.0
400 19810514 12.0
401 19810514 21.1
402 19810514 15.0
403 19810515 13.6
404 19810515 20.2
405 19810515 17.0
406 19810516 10.5
407 19810516 19.4
408 19810516 14.9
409 19810517 14.0
410 19810517 22.7
411 19810517 17.2
412 19810518 11.0
413 19810518 10.2
414 19810518 12.8
415 19810519 11.0
416 19810519 18.0
417 19810519 17.4
418 19810520 13.6
419 19810520 19.0
420 19810520 17.6
421 19810521 13.8
422 19810521 22.1
423 19810521 20.0
424 19810522 15.0
425 19810522 23.4
426 19810522 20.0
427 19810523 14.0
428 19810523 15.6
429 19810523 13.5
430 19810524 12.2
431 19810524 15.6
432 19810524 15.1
433 19810525 11.1
434 19810525 17.0
435 19810525 13.2
436 19810526 13.0
437 19810526 17.8
438 19810526 17.0
439 19810527 11.8
440 19810527 11.8
441 19810527 12.1
442 19810528 12.1
443 19810528 17.3
444 19810528 12.2
445 19810529 11.5
446 19810529 17.6
447 19810529 15.6
448 19810530 12.7
449 19810530 18.1
450 19810530 17.2
451 19810531 15.0
452 19810531 20.4
453 19810531 18.8
454 19810601 15.8
455 19810601 20.8
456 19810601 20.0
457 19810602 14.2
458 19810602 23.3
459 19810602 22.9
460 19810603 17.0
461 19810603 17.0
462 19810603 14.4
463 19810604 13.6
464 19810604 14.6
465 19810604 17.0
466 19810605 13.7
467 19810605 16.3
468 19810605 14.0
469 19810606 12.7
470 19810606 14.3
471 19810606 15.6
472 19810607 15.0
473 19810607 18.0
474 19810607 15.9
475 19810608 14.1
476 19810608 19.6
477 19810608 19.6
478 19810609 15.6
479 19810609 18.5
480 19810609 17.6
481 19810610 15.0
482 19810610 17.2
483 19810610 12.3
484 19810611 12.4
485 19810611 16.0
486 19810611 15.2
487 19810612 14.7
488 19810612 14.6
489 19810612 11.2
490 19810613 10.4
491 19810613 14.2
492 19810613 12.1
493 19810614 10.8
494 19810614 14.4
495 19810614 14.4
496 19810615 12.4
497 19810615 19.8
498 19810615 16.4
499 19810616 11.6
500 19810616 12.9
501 19810616 13.3
502 19810617 11.7
503 19810617 16.0
504 19810617 14.8
505 19810618 12.0
506 19810618 18.2
507 19810618 15.2
508 19810619 11.6
509 19810619 17.1
510 19810619 15.8
511 19810620 10.8
512 19810620 13.2
513 19810620 12.2
514 19810621 10.9
515 19810621 13.6
516 19810621 13.0
517 19810622 8.7
518 19810622 18.0
519 19810622 17.6
520 19810623 13.3
521 19810623 21.8
522 19810623 18.0
523 19810624 14.9
524 19810624 14.8
525 19810624 14.1
526 19810625 14.0
527 19810625 15.9
528 19810625 16.2
529 19810626 13.0
530 19810626 14.1
531 19810626 16.9
532 19810627 13.9
533 19810627 21.7
534 19810627 18.0
535 19810628 14.6
536 19810628 20.4
537 19810628 20.4
538 19810629 19.3
539 19810629 21.8
540 19810629 19.1
541 19810630 13.2
542 19810630 12.8
543 19810630 13.9
544 19810701 11.6
545 19810701 15.8
546 19810701 14.4
547 19810702 14.5
548 19810702 18.1
549 19810702 17.2
550 19810703 15.2
551 19810703 15.6
552 19810703 15.6
553 19810704 13.1
554 19810704 18.3
555 19810704 17.6
556 19810705 12.6
557 19810705 19.2
558 19810705 19.1
559 19810706 15.2
560 19810706 23.9
561 19810706 21.0
562 19810707 17.1
563 19810707 22.5
564 19810707 20.5
565 19810708 17.4
566 19810708 23.9
567 19810708 21.2
568 19810709 19.8
569 19810709 24.5
570 19810709 21.6
571 19810710 16.8
572 19810710 25.1
573 19810710 22.9
574 19810711 18.2
575 19810711 26.1
576 19810711 23.9
577 19810712 17.9
578 19810712 21.9
579 19810712 19.3
580 19810713 15.5
581 19810713 18.8
582 19810713 16.8
583 19810714 15.7
584 19810714 17.9
585 19810714 15.1
586 19810715 13.0
587 19810715 17.7
588 19810715 15.4
589 19810716 14.1
590 19810716 16.6
591 19810716 16.1
592 19810717 13.5
593 19810717 16.9
594 19810717 15.9
595 19810718 13.2
596 19810718 17.9
597 19810718 16.3
598 19810719 14.2
599 19810719 19.6
600 19810719 18.1
601 19810720 13.8
602 19810720 19.1
603 19810720 17.2
604 19810721 15.0
605 19810721 17.8
606 19810721 16.8
607 19810722 14.6
608 19810722 18.0
609 19810722 18.5
610 19810723 15.6
611 19810723 20.3
612 19810723 18.8
613 19810724 16.0
614 19810724 20.6
615 19810724 20.0
616 19810725 13.2
617 19810725 12.7
618 19810725 13.0
619 19810726 12.4
620 19810726 15.0
621 19810726 14.8
622 19810727 13.9
623 19810727 16.9
624 19810727 17.2
625 19810728 14.0
626 19810728 19.7
627 19810728 18.6
628 19810729 13.6
629 19810729 19.4
630 19810729 16.0
631 19810730 13.5
632 19810730 15.0
633 19810730 17.3
634 19810731 13.6
635 19810731 16.0
636 19810731 17.2
637 19810801 12.7
638 19810801 15.9
639 19810801 14.9
640 19810802 12.9
641 19810802 17.4
642 19810802 16.5
643 19810803 16.5
644 19810803 19.5
645 19810803 18.6
646 19810804 15.3
647 19810804 23.8
648 19810804 21.4
649 19810805 17.0
650 19810805 26.8
651 19810805 22.5
652 19810806 18.1
653 19810806 27.2
654 19810806 24.0
655 19810807 19.9
656 19810807 27.0
657 19810807 25.1
658 19810808 20.0
659 19810808 28.4
660 19810808 23.9
661 19810809 16.0
662 19810809 20.8
663 19810809 18.3
664 19810810 13.4
665 19810810 20.2
666 19810810 19.2
667 19810811 15.1
668 19810811 22.6
669 19810811 18.8
670 19810812 15.0
671 19810812 22.2
672 19810812 18.2
673 19810813 18.2
674 19810813 23.9
675 19810813 21.8
676 19810814 16.3
677 19810814 20.5
678 19810814 19.8
679 19810815 17.1
680 19810815 21.2
681 19810815 17.8
682 19810816 16.8
683 19810816 17.9
684 19810816 15.1
685 19810817 12.2
686 19810817 19.0
687 19810817 15.6
688 19810818 13.4
689 19810818 14.8
690 19810818 16.8
691 19810819 14.5
692 19810819 16.2
693 19810819 13.2
694 19810820 11.9
695 19810820 14.6
696 19810820 13.8
697 19810821 13.7
698 19810821 14.7
699 19810821 13.4
700 19810822 13.0
701 19810822 16.6
702 19810822 13.6
703 19810823 11.2
704 19810823 18.0
705 19810823 15.0
706 19810824 10.2
707 19810824 19.5
708 19810824 16.2
709 19810825 14.2
710 19810825 18.0
711 19810825 16.2
712 19810826 14.8
713 19810826 14.7
714 19810826 14.6
715 19810827 12.2
716 19810827 17.4
717 19810827 13.8
718 19810828 9.1
719 19810828 15.0
720 19810828 13.8
721 19810829 12.8
722 19810829 15.2
723 19810829 13.3
724 19810830 9.9
725 19810830 16.5
726 19810830 12.9
727 19810831 11.9
728 19810831 15.9
729 19810831 14.9
730 19810901 9.3
731 19810901 17.1
732 19810901 15.4
733 19810902 11.4
734 19810902 17.0
735 19810902 12.5
736 19810903 11.1
737 19810903 19.9
738 19810903 14.8
739 19810904 11.2
740 19810904 17.0
741 19810904 14.9
742 19810905 12.7
743 19810905 18.4
744 19810905 15.3
745 19810906 12.9
746 19810906 17.0
747 19810906 15.3
748 19810907 10.3
749 19810907 18.9
750 19810907 15.0
751 19810908 14.6
752 19810908 21.2
753 19810908 18.4
754 19810909 15.6
755 19810909 19.1
756 19810909 15.2
757 19810910 13.3
758 19810910 19.4
759 19810910 16.5
760 19810911 13.6
761 19810911 13.4
762 19810911 13.7
763 19810912 12.4
764 19810912 16.3
765 19810912 14.0
766 19810913 13.9
767 19810913 14.3
768 19810913 14.0
769 19810914 11.1
770 19810914 14.8
771 19810914 12.7
772 19810915 10.7
773 19810915 15.2
774 19810915 12.8
775 19810916 11.2
776 19810916 13.3
777 19810916 11.1
778 19810917 7.6
779 19810917 13.7
780 19810917 10.6
781 19810918 8.1
782 19810918 14.2
783 19810918 9.8
784 19810919 11.2
785 19810919 10.5
786 19810919 11.3
787 19810920 10.8
788 19810920 13.5
789 19810920 14.4
790 19810921 13.4
791 19810921 13.9
792 19810921 13.6
793 19810922 11.4
794 19810922 15.5
795 19810922 14.0
796 19810923 13.3
797 19810923 16.8
798 19810923 13.0
799 19810924 11.3
800 19810924 15.6
801 19810924 13.1
802 19810925 11.6
803 19810925 16.0
804 19810925 13.2
805 19810926 12.6
806 19810926 17.1
807 19810926 14.1
808 19810927 15.1
809 19810927 17.9
810 19810927 15.3
811 19810928 12.0
812 19810928 17.6
813 19810928 13.4
814 19810929 13.0
815 19810929 14.1
816 19810929 12.3
817 19810930 8.4
818 19810930 17.0
819 19810930 11.5
820 19811001 9.9
821 19811001 16.8
822 19811001 13.0
823 19811002 14.5
824 19811002 15.1
825 19811002 14.7
826 19811003 12.9
827 19811003 13.2
828 19811003 11.1
829 19811004 9.9
830 19811004 11.0
831 19811004 8.6
832 19811005 11.9
833 19811005 13.5
834 19811005 12.4
835 19811006 8.9
836 19811006 13.6
837 19811006 12.2
838 19811007 13.1
839 19811007 13.8
840 19811007 8.3
841 19811008 10.0
842 19811008 11.1
843 19811008 11.7
844 19811009 8.5
845 19811009 14.0
846 19811009 12.2
847 19811010 10.3
848 19811010 10.4
849 19811010 9.3
850 19811011 7.3
851 19811011 10.1
852 19811011 9.0
853 19811012 7.8
854 19811012 9.9
855 19811012 7.2
856 19811013 5.0
857 19811013 8.8
858 19811013 7.0
859 19811014 6.2
860 19811014 8.9
861 19811014 5.0
862 19811015 4.7
863 19811015 9.5
864 19811015 6.3
865 19811016 6.1
866 19811016 10.7
867 19811016 8.0
868 19811017 7.4
869 19811017 11.2
870 19811017 4.3
871 19811018 4.8
872 19811018 9.0
873 19811018 6.1
874 19811019 5.9
875 19811019 8.2
876 19811019 6.3
877 19811020 8.2
878 19811020 8.4
879 19811020 11.0
880 19811021 6.2
881 19811021 8.6
882 19811021 6.3
883 19811022 4.3
884 19811022 9.3
885 19811022 3.8
886 19811023 2.4
887 19811023 5.9
888 19811023 4.2
889 19811024 4.6
890 19811024 6.8
891 19811024 4.2
892 19811025 3.3
893 19811025 7.5
894 19811025 4.3
895 19811026 5.2
896 19811026 7.3
897 19811026 5.4
898 19811027 4.8
899 19811027 9.2
900 19811027 6.0
901 19811028 4.9
902 19811028 6.7
903 19811028 6.2
904 19811029 6.3
905 19811029 7.8
906 19811029 6.2
907 19811030 4.4
908 19811030 6.8
909 19811030 5.7
910 19811031 4.0
911 19811031 5.6
912 19811031 4.3
913 19811101 7.0
914 19811101 8.5
915 19811101 7.0
916 19811102 10.4
917 19811102 9.4
918 19811102 6.6
919 19811103 6.6
920 19811103 9.2
921 19811103 7.2
922 19811104 9.0
923 19811104 9.5
924 19811104 8.2
925 19811105 6.0
926 19811105 7.2
927 19811105 7.9
928 19811106 2.4
929 19811106 5.6
930 19811106 1.4
931 19811107 -2.0
932 19811107 3.5
933 19811107 0.2
934 19811108 -1.2
935 19811108 1.9
936 19811108 1.1
937 19811109 -2.2
938 19811109 2.6
939 19811109 -0.4
940 19811110 -2.0
941 19811110 4.7
942 19811110 3.1
943 19811111 5.6
944 19811111 7.9
945 19811111 8.0
946 19811112 7.9
947 19811112 7.0
948 19811112 6.6
949 19811113 4.5
950 19811113 6.2
951 19811113 3.8
952 19811114 0.4
953 19811114 1.9
954 19811114 0.2
955 19811115 -2.2
956 19811115 0.6
957 19811115 -1.1
958 19811116 1.1
959 19811116 3.1
960 19811116 2.6
961 19811117 2.6
962 19811117 3.4
963 19811117 3.0
964 19811118 4.2
965 19811118 6.4
966 19811118 7.0
967 19811119 5.2
968 19811119 7.3
969 19811119 6.0
970 19811120 5.0
971 19811120 5.0
972 19811120 10.1
973 19811121 7.0
974 19811121 6.0
975 19811121 5.0
976 19811122 5.2
977 19811122 5.5
978 19811122 8.8
979 19811123 8.8
980 19811123 8.3
981 19811123 8.9
982 19811124 3.9
983 19811124 5.6
984 19811124 5.4
985 19811125 1.6
986 19811125 1.7
987 19811125 1.2
988 19811126 2.7
989 19811126 3.0
990 19811126 0.8
991 19811127 2.2
992 19811127 7.3
993 19811127 6.8
994 19811128 5.0
995 19811128 6.2
996 19811128 3.7
997 19811129 2.4
998 19811129 2.9
999 19811129 2.1
1000 19811130 1.1
1001 19811130 1.4
1002 19811130 1.0
1003 19811201 1.2
1004 19811201 1.6
1005 19811201 0.5
1006 19811202 0.2
1007 19811202 1.3
1008 19811202 0.2
1009 19811203 2.2
1010 19811203 4.2
1011 19811203 6.4
1012 19811204 6.3
1013 19811204 5.0
1014 19811204 0.8
1015 19811205 1.6
1016 19811205 1.8
1017 19811205 -0.9
1018 19811206 -2.0
1019 19811206 1.1
1020 19811206 1.3
1021 19811207 -0.6
1022 19811207 0.2
1023 19811207 -2.6
1024 19811208 -10.2
1025 19811208 -4.0
1026 19811208 -8.1
1027 19811209 -7.2
1028 19811209 -4.4
1029 19811209 -3.8
1030 19811210 -4.5
1031 19811210 -3.6
1032 19811210 -4.5
1033 19811211 0.5
1034 19811211 -0.2
1035 19811211 -2.0
1036 19811212 -3.2
1037 19811212 -2.3
1038 19811212 -6.4
1039 19811213 -9.3
1040 19811213 -1.4
1041 19811213 -4.0
1042 19811214 -1.5
1043 19811214 -2.2
1044 19811214 -3.8
1045 19811215 -13.2
1046 19811215 -7.1
1047 19811215 -7.4
1048 19811216 -11.1
1049 19811216 -11.6
1050 19811216 -14.2
1051 19811217 -13.6
1052 19811217 -9.0
1053 19811217 -13.0
1054 19811218 -6.8
1055 19811218 -3.9
1056 19811218 -4.7
1057 19811219 -8.3
1058 19811219 -7.5
1059 19811219 -8.6
1060 19811220 -11.3
1061 19811220 -9.8
1062 19811220 -11.7
1063 19811221 -13.9
1064 19811221 -9.9
1065 19811221 -8.7
1066 19811222 -7.1
1067 19811222 -4.0
1068 19811222 -2.6
1069 19811223 -0.5
1070 19811223 0.0
1071 19811223 -0.3
1072 19811224 0.0
1073 19811224 0.9
1074 19811224 0.4
1075 19811225 -0.9
1076 19811225 -2.4
1077 19811225 -3.2
1078 19811226 -4.7
1079 19811226 -4.9
1080 19811226 -7.0
1081 19811227 -14.9
1082 19811227 -11.9
1083 19811227 -9.0
1084 19811228 -6.5
1085 19811228 -2.3
1086 19811228 -2.4
1087 19811229 -2.5
1088 19811229 -1.9
1089 19811229 0.7
1090 19811230 0.8
1091 19811230 2.2
1092 19811230 1.0
1093 19811231 1.0
1094 19811231 1.5
1095 19811231 1.6
1096 19820101 0.6
1097 19820101 1.1
1098 19820101 0.8
1099 19820102 0.6
1100 19820102 0.7
1101 19820102 0.3
1102 19820103 1.2
1103 19820103 2.2
1104 19820103 1.1
1105 19820104 0.6
1106 19820104 -1.2
1107 19820104 -5.4
1108 19820105 -10.2
1109 19820105 -13.7
1110 19820105 -13.5
1111 19820106 -10.7
1112 19820106 -7.3
1113 19820106 -9.2
1114 19820107 -13.8
1115 19820107 -12.7
1116 19820107 -16.0
1117 19820108 -14.0
1118 19820108 -11.5
1119 19820108 -14.4
1120 19820109 -14.6
1121 19820109 -14.2
1122 19820109 -12.4
1123 19820110 -2.9
1124 19820110 -0.2
1125 19820110 0.2
1126 19820111 -0.9
1127 19820111 -0.7
1128 19820111 -7.7
1129 19820112 -9.3
1130 19820112 -6.8
1131 19820112 -9.4
1132 19820113 -5.2
1133 19820113 -3.3
1134 19820113 -3.7
1135 19820114 -2.9
1136 19820114 -2.8
1137 19820114 -5.6
1138 19820115 -6.3
1139 19820115 -1.6
1140 19820115 -3.9
1141 19820116 -3.4
1142 19820116 0.2
1143 19820116 0.1
1144 19820117 -2.9
1145 19820117 -0.1
1146 19820117 -4.1
1147 19820118 -3.0
1148 19820118 -2.0
1149 19820118 -2.8
1150 19820119 -3.8
1151 19820119 -2.1
1152 19820119 -3.1
1153 19820120 -5.0
1154 19820120 -3.0
1155 19820120 -4.1
1156 19820121 -4.7
1157 19820121 -4.0
1158 19820121 -3.9
1159 19820122 -4.5
1160 19820122 -3.8
1161 19820122 -3.1
1162 19820123 -0.9
1163 19820123 -0.1
1164 19820123 -0.2
1165 19820124 -1.3
1166 19820124 -0.8
1167 19820124 -0.8
1168 19820125 0.2
1169 19820125 0.6
1170 19820125 0.3
1171 19820126 1.1
1172 19820126 2.5
1173 19820126 1.6
1174 19820127 0.5
1175 19820127 -1.0
1176 19820127 -4.9
1177 19820128 -4.6
1178 19820128 -0.2
1179 19820128 0.2
1180 19820129 1.6
1181 19820129 1.5
1182 19820129 -1.5
1183 19820130 1.2
1184 19820130 3.2
1185 19820130 1.6
1186 19820131 -5.9
1187 19820131 -2.1
1188 19820131 -4.7
1189 19820201 -8.1
1190 19820201 -5.0
1191 19820201 -4.8
1192 19820202 -4.2
1193 19820202 -3.0
1194 19820202 -3.4
1195 19820203 -2.6
1196 19820203 -0.8
1197 19820203 -3.1
1198 19820204 -3.1
1199 19820204 -2.6
1200 19820204 -4.2
1201 19820205 -3.2
1202 19820205 -2.0
1203 19820205 -1.8
1204 19820206 -0.7
1205 19820206 1.6
1206 19820206 1.1
1207 19820207 2.8
1208 19820207 2.3
1209 19820207 1.0
1210 19820208 -0.6
1211 19820208 -0.5
1212 19820208 0.2
1213 19820209 0.5
1214 19820209 1.2
1215 19820209 1.7
1216 19820210 2.6
1217 19820210 5.2
1218 19820210 3.4
1219 19820211 2.2
1220 19820211 5.4
1221 19820211 2.1
1222 19820212 2.8
1223 19820212 3.4
1224 19820212 0.1
1225 19820213 0.8
1226 19820213 1.0
1227 19820213 1.0
1228 19820214 1.2
1229 19820214 0.5
1230 19820214 0.2
1231 19820215 -0.4
1232 19820215 -0.1
1233 19820215 -0.3
1234 19820216 -0.2
1235 19820216 0.4
1236 19820216 -0.2
1237 19820217 -2.0
1238 19820217 -1.6
1239 19820217 -1.0
1240 19820218 -0.3
1241 19820218 0.0
1242 19820218 -0.4
1243 19820219 -2.1
1244 19820219 0.4
1245 19820219 -2.0
1246 19820220 -6.0
1247 19820220 0.5
1248 19820220 -2.1
1249 19820221 -5.0
1250 19820221 -1.1
1251 19820221 -2.8
1252 19820222 -6.2
1253 19820222 -4.1
1254 19820222 -4.3
1255 19820223 -6.4
1256 19820223 -4.3
1257 19820223 -4.2
1258 19820224 -6.6
1259 19820224 -5.0
1260 19820224 -5.1
1261 19820225 -4.8
1262 19820225 -3.4
1263 19820225 -4.8
1264 19820226 -5.4
1265 19820226 -4.6
1266 19820226 -4.2
1267 19820227 -2.4
1268 19820227 -0.2
1269 19820227 -1.2
1270 19820228 -0.6
1271 19820228 0.8
1272 19820228 1.6
1273 19820301 3.2
1274 19820301 4.9
1275 19820301 4.1
1276 19820302 1.6
1277 19820302 4.1
1278 19820302 3.8
1279 19820303 1.9
1280 19820303 2.7
1281 19820303 5.1
1282 19820304 3.7
1283 19820304 4.0
1284 19820304 3.6
1285 19820305 0.5
1286 19820305 3.9
1287 19820305 1.0
1288 19820306 -2.1
1289 19820306 5.8
1290 19820306 1.7
1291 19820307 -1.3
1292 19820307 4.6
1293 19820307 0.2
1294 19820308 -1.0
1295 19820308 2.9
1296 19820308 2.0
1297 19820309 0.0
1298 19820309 4.4
1299 19820309 1.6
1300 19820310 0.4
1301 19820310 5.0
1302 19820310 4.5
1303 19820311 3.2
1304 19820311 3.8
1305 19820311 3.0
1306 19820312 0.8
1307 19820312 2.8
1308 19820312 4.2
1309 19820313 1.0
1310 19820313 4.2
1311 19820313 2.9
1312 19820314 2.1
1313 19820314 3.9
1314 19820314 4.1
1315 19820315 4.9
1316 19820315 6.0
1317 19820315 6.9
1318 19820316 2.9
1319 19820316 5.5
1320 19820316 3.1
1321 19820317 2.6
1322 19820317 5.9
1323 19820317 3.1
1324 19820318 1.8
1325 19820318 3.4
1326 19820318 2.4
1327 19820319 1.9
1328 19820319 2.5
1329 19820319 1.2
1330 19820320 0.6
1331 19820320 1.8
1332 19820320 2.8
1333 19820321 2.2
1334 19820321 4.1
1335 19820321 2.0
